uid_connection,type,img1,img2,date,cluster_file,cluster
13168561513645899d91dcae16d104da_6449b75a1ca44a5cb54c766925ae5e6d,POSITIVE,13168561513645899d91dcae16d104da,6449b75a1ca44a5cb54c766925ae5e6d,10-06-2022_14:41:19,morphograph,25.0
13168561513645899d91dcae16d104da_764b5e62f6a84ff2a41d89f3256e259c,CORRECT,764b5e62f6a84ff2a41d89f3256e259c,13168561513645899d91dcae16d104da,29-06-2022_19:10:42,01-06-2022/clusters_optics_0.13_01-06-2022_19,28.0
13168561513645899d91dcae16d104da_764b5e62f6a84ff2a41d89f3256e259c,POSITIVE,13168561513645899d91dcae16d104da,764b5e62f6a84ff2a41d89f3256e259c,10-06-2022_14:41:19,morphograph,25.0
13168561513645899d91dcae16d104da_d6840776feb14fa288f2d83e1ba2a249,CORRECT,13168561513645899d91dcae16d104da,d6840776feb14fa288f2d83e1ba2a249,29-06-2022_19:10:42,01-06-2022/clusters_optics_0.13_01-06-2022_19,28.0
13168561513645899d91dcae16d104da_d6840776feb14fa288f2d83e1ba2a249,POSITIVE,13168561513645899d91dcae16d104da,d6840776feb14fa288f2d83e1ba2a249,10-06-2022_14:41:19,morphograph,25.0
13168561513645899d91dcae16d104da_e08f8e24f8054e3bb1f870d4deeadc5a,POSITIVE,13168561513645899d91dcae16d104da,e08f8e24f8054e3bb1f870d4deeadc5a,10-06-2022_14:41:19,morphograph,25.0
13168561513645899d91dcae16d104da_f4153c322e194412a96da3a88d7070ce,CORRECT,13168561513645899d91dcae16d104da,f4153c322e194412a96da3a88d7070ce,29-06-2022_19:10:42,01-06-2022/clusters_optics_0.13_01-06-2022_19,28.0
13168561513645899d91dcae16d104da_f4153c322e194412a96da3a88d7070ce,POSITIVE,13168561513645899d91dcae16d104da,f4153c322e194412a96da3a88d7070ce,10-06-2022_14:41:19,morphograph,25.0
1324a10d53d6434999da4b842f981419_bcc636cd59c64133b542f4f11a26611b,WRONG,1324a10d53d6434999da4b842f981419,bcc636cd59c64133b542f4f11a26611b,21-06-2022_11:24:39,01-06-2022/clusters_optics_0.13_01-06-2022_19,13.0
1329aaa1346f44d6abde570e02188b39_6709b5f5e4fa44e89518b85722dd66a1,POSITIVE,1329aaa1346f44d6abde570e02188b39,6709b5f5e4fa44e89518b85722dd66a1,10-06-2022_15:12:13,morphograph,619.0
1329aaa1346f44d6abde570e02188b39_7ee9e023d1854a1da4ab1588ee94947e,CORRECT,7ee9e023d1854a1da4ab1588ee94947e,1329aaa1346f44d6abde570e02188b39,29-06-2022_19:16:05,01-06-2022/clusters_optics_0.13_01-06-2022_19,61.0
1329aaa1346f44d6abde570e02188b39_7ee9e023d1854a1da4ab1588ee94947e,POSITIVE,1329aaa1346f44d6abde570e02188b39,7ee9e023d1854a1da4ab1588ee94947e,10-06-2022_15:12:13,morphograph,619.0
1329aaa1346f44d6abde570e02188b39_8297f129e44b47d29256268f0067c7a8,POSITIVE,1329aaa1346f44d6abde570e02188b39,8297f129e44b47d29256268f0067c7a8,10-06-2022_15:12:13,morphograph,619.0
1329aaa1346f44d6abde570e02188b39_8eeaae6cd4ea4984b4e7ae4bd6f3cfcc,POSITIVE,1329aaa1346f44d6abde570e02188b39,8eeaae6cd4ea4984b4e7ae4bd6f3cfcc,10-06-2022_15:12:13,morphograph,619.0
1329aaa1346f44d6abde570e02188b39_d36ebb9d56d64acda5c8c4bc7ca28a9a,CORRECT,1329aaa1346f44d6abde570e02188b39,d36ebb9d56d64acda5c8c4bc7ca28a9a,29-06-2022_19:16:05,01-06-2022/clusters_optics_0.13_01-06-2022_19,61.0
1329aaa1346f44d6abde570e02188b39_d36ebb9d56d64acda5c8c4bc7ca28a9a,POSITIVE,1329aaa1346f44d6abde570e02188b39,d36ebb9d56d64acda5c8c4bc7ca28a9a,10-06-2022_15:12:13,morphograph,619.0
1329aaa1346f44d6abde570e02188b39_d3fba7a263e540efa87af9ca19c58917,CORRECT,1329aaa1346f44d6abde570e02188b39,d3fba7a263e540efa87af9ca19c58917,29-06-2022_19:16:05,01-06-2022/clusters_optics_0.13_01-06-2022_19,61.0
1329aaa1346f44d6abde570e02188b39_d3fba7a263e540efa87af9ca19c58917,POSITIVE,1329aaa1346f44d6abde570e02188b39,d3fba7a263e540efa87af9ca19c58917,10-06-2022_15:12:13,morphograph,619.0
1329aaa1346f44d6abde570e02188b39_f14c424aaa4b41c8a5cdd145dcad30ef,POSITIVE,1329aaa1346f44d6abde570e02188b39,f14c424aaa4b41c8a5cdd145dcad30ef,10-06-2022_15:12:13,morphograph,619.0
13342d1644b1437fa7ee44e22d87c067_9c0940c5be6e4391a59b6865e82b3aca,CORRECT,9c0940c5be6e4391a59b6865e82b3aca,13342d1644b1437fa7ee44e22d87c067,29-06-2022_19:13:22,01-06-2022/clusters_optics_0.13_01-06-2022_19,40.0
13342d1644b1437fa7ee44e22d87c067_9c0940c5be6e4391a59b6865e82b3aca,POSITIVE,13342d1644b1437fa7ee44e22d87c067,9c0940c5be6e4391a59b6865e82b3aca,10-06-2022_15:22:24,morphograph,879.0
13342d1644b1437fa7ee44e22d87c067_e424f9bec91745dd94e44e944eb0fecf,POSITIVE,13342d1644b1437fa7ee44e22d87c067,e424f9bec91745dd94e44e944eb0fecf,29-06-2022_19:46:03,07-06-2022/clusters_optics_0.13_07-06-2022_19,808.0
133552c0c8a94fc7b87544e130c388c0_fa3f0710792c409aa7308f5de4f9b42d,POSITIVE,fa3f0710792c409aa7308f5de4f9b42d,133552c0c8a94fc7b87544e130c388c0,29-06-2022_19:47:53,07-06-2022/clusters_optics_0.13_07-06-2022_19,703.0
134ff5e31513448c9e0c3f20fa95d45a_c04bd8060f2541fbbbd22051b8287bd0,POSITIVE,134ff5e31513448c9e0c3f20fa95d45a,c04bd8060f2541fbbbd22051b8287bd0,10-06-2022_16:00:27,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,232.0
135d7ceefef24fa09579032cc074074c_c837794f46ea4bbba6a473ed68fcb390,POSITIVE,135d7ceefef24fa09579032cc074074c,c837794f46ea4bbba6a473ed68fcb390,29-06-2022_19:51:25,07-06-2022/clusters_optics_0.13_07-06-2022_19,408.0
13a5a8c530a3406abc4f3c6283511f7f_6613895932a6408793f99fb0f03a2aac,POSITIVE,13a5a8c530a3406abc4f3c6283511f7f,6613895932a6408793f99fb0f03a2aac,10-06-2022_14:52:30,morphograph,92.0
13a5a8c530a3406abc4f3c6283511f7f_6eb02daa065c49018bba841d1d346986,POSITIVE,13a5a8c530a3406abc4f3c6283511f7f,6eb02daa065c49018bba841d1d346986,10-06-2022_14:52:30,morphograph,92.0
13b5c732d5d140fe942ea528baf75a17_14ecc09327f64e80a066619be533a725,SIMILAR,13b5c732d5d140fe942ea528baf75a17,14ecc09327f64e80a066619be533a725,10-06-2022_16:00:41,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,238.0
1425527e157147dd8804d70a985ee772_7a747f7710b643f286b8811c666e5080,POSITIVE,1425527e157147dd8804d70a985ee772,7a747f7710b643f286b8811c666e5080,10-06-2022_14:58:30,morphograph,257.0
14a738ba9b91454a997738105ccf5c9b_c96a31ca390b461ea128a851b85576d5,POSITIVE,14a738ba9b91454a997738105ccf5c9b,c96a31ca390b461ea128a851b85576d5,10-06-2022_15:21:44,morphograph,872.0
1574820643224be384a583347d1a4846_17942f6b8f7b4431b47b4c7dd13230ce,POSITIVE,1574820643224be384a583347d1a4846,17942f6b8f7b4431b47b4c7dd13230ce,10-06-2022_14:57:48,morphograph,237.0
1574820643224be384a583347d1a4846_7e5347fa9eeb42558c6d622909e248d8,POSITIVE,1574820643224be384a583347d1a4846,7e5347fa9eeb42558c6d622909e248d8,10-06-2022_14:57:48,morphograph,237.0
1574820643224be384a583347d1a4846_f5dd110690c14a4e98965b1b713249ba,POSITIVE,1574820643224be384a583347d1a4846,f5dd110690c14a4e98965b1b713249ba,10-06-2022_14:57:48,morphograph,237.0
1574820643224be384a583347d1a4846_fb030ef7fe4c4cc793fa86167fb1ddc7,POSITIVE,1574820643224be384a583347d1a4846,fb030ef7fe4c4cc793fa86167fb1ddc7,10-06-2022_14:57:48,morphograph,237.0
157928e02edf452a977697aebd63de92_a3e3fbe8a267491eb3e9490940c1068b,POSITIVE,a3e3fbe8a267491eb3e9490940c1068b,157928e02edf452a977697aebd63de92,29-06-2022_19:57:30,07-06-2022/clusters_optics_0.13_07-06-2022_19,468.0
15f4f4a027c54b3b873ad93673dfab58_1f87726a954e465fb306ee69fed25fbf,POSITIVE,15f4f4a027c54b3b873ad93673dfab58,1f87726a954e465fb306ee69fed25fbf,10-06-2022_15:19:40,morphograph,831.0
161900f5bd704738b5f8dfbe7666b36a_5a46938b14bc41578444622568d16e5f,POSITIVE,161900f5bd704738b5f8dfbe7666b36a,5a46938b14bc41578444622568d16e5f,10-06-2022_15:05:54,morphograph,485.0
161900f5bd704738b5f8dfbe7666b36a_7ee77da5f5eb4cc9809265f6c172b147,POSITIVE,161900f5bd704738b5f8dfbe7666b36a,7ee77da5f5eb4cc9809265f6c172b147,10-06-2022_15:05:54,morphograph,485.0
161900f5bd704738b5f8dfbe7666b36a_bf09e64502254aadac10d3188d84cd87,POSITIVE,161900f5bd704738b5f8dfbe7666b36a,bf09e64502254aadac10d3188d84cd87,10-06-2022_15:05:54,morphograph,485.0
161900f5bd704738b5f8dfbe7666b36a_dd74ff8808f544b0bd95256907193446,POSITIVE,161900f5bd704738b5f8dfbe7666b36a,dd74ff8808f544b0bd95256907193446,10-06-2022_15:05:54,morphograph,485.0
161900f5bd704738b5f8dfbe7666b36a_e33d266cbc704d0cb8ba93ca6c29119f,POSITIVE,161900f5bd704738b5f8dfbe7666b36a,e33d266cbc704d0cb8ba93ca6c29119f,10-06-2022_15:05:54,morphograph,485.0
165833ada0e3408ca1d59944c8dd23db_7ad21931c69a44b8ac7deef36d9d1127,POSITIVE,165833ada0e3408ca1d59944c8dd23db,7ad21931c69a44b8ac7deef36d9d1127,29-06-2022_19:55:28,07-06-2022/clusters_optics_0.13_07-06-2022_19,444.0
17168c79a5c741b3ac30d676cc3c2ce5_b142be20575b40a6841234faf4d301d3,POSITIVE,17168c79a5c741b3ac30d676cc3c2ce5,b142be20575b40a6841234faf4d301d3,10-06-2022_15:22:29,morphograph,880.0
1725f746d4c542b19c53df9295f99fa1_227d5c1d6ffb43d9b42a2d743ac7b404,POSITIVE,227d5c1d6ffb43d9b42a2d743ac7b404,1725f746d4c542b19c53df9295f99fa1,29-06-2022_19:57:59,07-06-2022/clusters_optics_0.13_07-06-2022_19,474.0
172aa55a9d334611b7229c61dbd71c90_e721da78d37e40719bc729e87999f6c6,POSITIVE,e721da78d37e40719bc729e87999f6c6,172aa55a9d334611b7229c61dbd71c90,29-06-2022_12:43:12,07-06-2022/clusters_optics_0.13_07-06-2022_19,736.0
174d852789574ae4b865c76818e0ab41_17a42e2fda114534be411216a9e2ea40,POSITIVE,174d852789574ae4b865c76818e0ab41,17a42e2fda114534be411216a9e2ea40,10-06-2022_15:10:45,morphograph,581.0
174d852789574ae4b865c76818e0ab41_192c63bcbeaf4600a96f27cd922f114d,POSITIVE,174d852789574ae4b865c76818e0ab41,192c63bcbeaf4600a96f27cd922f114d,10-06-2022_15:10:45,morphograph,581.0
174d852789574ae4b865c76818e0ab41_5715e0ba3c2843b3abdf13bbb46da1b8,POSITIVE,174d852789574ae4b865c76818e0ab41,5715e0ba3c2843b3abdf13bbb46da1b8,10-06-2022_15:10:45,morphograph,581.0
174d852789574ae4b865c76818e0ab41_6a8e8f83dd8b45afa1557087b9edec45,POSITIVE,174d852789574ae4b865c76818e0ab41,6a8e8f83dd8b45afa1557087b9edec45,10-06-2022_15:10:45,morphograph,581.0
174d852789574ae4b865c76818e0ab41_7f92cea5764a4f15bb2cd3e22ce4611d,POSITIVE,174d852789574ae4b865c76818e0ab41,7f92cea5764a4f15bb2cd3e22ce4611d,10-06-2022_15:10:45,morphograph,581.0
174d852789574ae4b865c76818e0ab41_a7da74e233084c39a68f53ad787d407b,POSITIVE,174d852789574ae4b865c76818e0ab41,a7da74e233084c39a68f53ad787d407b,10-06-2022_15:10:45,morphograph,581.0
174d852789574ae4b865c76818e0ab41_ccf8b3d1943e40338a61efcfec61eba7,POSITIVE,174d852789574ae4b865c76818e0ab41,ccf8b3d1943e40338a61efcfec61eba7,10-06-2022_15:10:45,morphograph,581.0
174d852789574ae4b865c76818e0ab41_e70c23c8848c41e384a1029a7f7be844,POSITIVE,174d852789574ae4b865c76818e0ab41,e70c23c8848c41e384a1029a7f7be844,10-06-2022_15:10:45,morphograph,581.0
1778e14daabe4d72bead5ef7a3fddd3b_1bed98f8269446439eac4ac0fc56117c,POSITIVE,1778e14daabe4d72bead5ef7a3fddd3b,1bed98f8269446439eac4ac0fc56117c,10-06-2022_14:43:24,morphograph,50.0
1778e14daabe4d72bead5ef7a3fddd3b_272cd39493464a878264554be785e9db,POSITIVE,1778e14daabe4d72bead5ef7a3fddd3b,272cd39493464a878264554be785e9db,10-06-2022_14:43:24,morphograph,50.0
1778e14daabe4d72bead5ef7a3fddd3b_542b94ef8abe4507992a54a23c079a79,POSITIVE,1778e14daabe4d72bead5ef7a3fddd3b,542b94ef8abe4507992a54a23c079a79,10-06-2022_14:43:24,morphograph,50.0
1778e14daabe4d72bead5ef7a3fddd3b_5525fb11783e401c916f07fe95fd71ad,POSITIVE,1778e14daabe4d72bead5ef7a3fddd3b,5525fb11783e401c916f07fe95fd71ad,10-06-2022_14:43:24,morphograph,50.0
1778e14daabe4d72bead5ef7a3fddd3b_6cedd4065b2e4b5785d2b783dae47771,POSITIVE,1778e14daabe4d72bead5ef7a3fddd3b,6cedd4065b2e4b5785d2b783dae47771,10-06-2022_14:43:24,morphograph,50.0
1778e14daabe4d72bead5ef7a3fddd3b_8bb6bbde25084e139c4ddacfcc68e121,POSITIVE,1778e14daabe4d72bead5ef7a3fddd3b,8bb6bbde25084e139c4ddacfcc68e121,10-06-2022_14:43:24,morphograph,50.0
1778e14daabe4d72bead5ef7a3fddd3b_8da4a40e282749da8d62741fd97fedb6,POSITIVE,1778e14daabe4d72bead5ef7a3fddd3b,8da4a40e282749da8d62741fd97fedb6,10-06-2022_14:43:24,morphograph,50.0
1778e14daabe4d72bead5ef7a3fddd3b_ae828b07e4284d80b652206ffb77278a,POSITIVE,1778e14daabe4d72bead5ef7a3fddd3b,ae828b07e4284d80b652206ffb77278a,10-06-2022_14:43:24,morphograph,50.0
1778e14daabe4d72bead5ef7a3fddd3b_cc80ab63cff14e849aa669a20f70b553,POSITIVE,1778e14daabe4d72bead5ef7a3fddd3b,cc80ab63cff14e849aa669a20f70b553,10-06-2022_14:43:24,morphograph,50.0
1778e14daabe4d72bead5ef7a3fddd3b_ea64207684694d379579998f88b7c29a,POSITIVE,1778e14daabe4d72bead5ef7a3fddd3b,ea64207684694d379579998f88b7c29a,10-06-2022_14:43:24,morphograph,50.0
1778e14daabe4d72bead5ef7a3fddd3b_ef25d7d6549547b59945a61ae6849d3d,POSITIVE,1778e14daabe4d72bead5ef7a3fddd3b,ef25d7d6549547b59945a61ae6849d3d,10-06-2022_14:43:24,morphograph,50.0
17942f6b8f7b4431b47b4c7dd13230ce_7e5347fa9eeb42558c6d622909e248d8,POSITIVE,17942f6b8f7b4431b47b4c7dd13230ce,7e5347fa9eeb42558c6d622909e248d8,10-06-2022_14:57:48,morphograph,237.0
17942f6b8f7b4431b47b4c7dd13230ce_f5dd110690c14a4e98965b1b713249ba,POSITIVE,17942f6b8f7b4431b47b4c7dd13230ce,f5dd110690c14a4e98965b1b713249ba,10-06-2022_14:57:48,morphograph,237.0
17942f6b8f7b4431b47b4c7dd13230ce_fb030ef7fe4c4cc793fa86167fb1ddc7,POSITIVE,17942f6b8f7b4431b47b4c7dd13230ce,fb030ef7fe4c4cc793fa86167fb1ddc7,10-06-2022_14:57:48,morphograph,237.0
179de993c19543babf3508a668c9329a_23cf27dd93fb48cda1e143ed2df418d1,CORRECT,179de993c19543babf3508a668c9329a,23cf27dd93fb48cda1e143ed2df418d1,29-06-2022_19:18:19,01-06-2022/clusters_optics_0.13_01-06-2022_19,79.0
179de993c19543babf3508a668c9329a_2b3846333ca74ef7b7a4d403997d8b6a,CORRECT,179de993c19543babf3508a668c9329a,2b3846333ca74ef7b7a4d403997d8b6a,29-06-2022_19:18:19,01-06-2022/clusters_optics_0.13_01-06-2022_19,79.0
179de993c19543babf3508a668c9329a_30422ddb2ce24d21be5c55a98754d805,CORRECT,179de993c19543babf3508a668c9329a,30422ddb2ce24d21be5c55a98754d805,29-06-2022_19:18:19,01-06-2022/clusters_optics_0.13_01-06-2022_19,79.0
179de993c19543babf3508a668c9329a_5517afb357c340e992c5f7e81c1f63d7,CORRECT,179de993c19543babf3508a668c9329a,5517afb357c340e992c5f7e81c1f63d7,29-06-2022_19:18:19,01-06-2022/clusters_optics_0.13_01-06-2022_19,79.0
179de993c19543babf3508a668c9329a_7809468073d142b4951508a1bcc26c23,CORRECT,179de993c19543babf3508a668c9329a,7809468073d142b4951508a1bcc26c23,29-06-2022_19:18:19,01-06-2022/clusters_optics_0.13_01-06-2022_19,79.0
179de993c19543babf3508a668c9329a_babbce999501433da0ff1a140c6781d4,CORRECT,179de993c19543babf3508a668c9329a,babbce999501433da0ff1a140c6781d4,29-06-2022_19:18:19,01-06-2022/clusters_optics_0.13_01-06-2022_19,79.0
179de993c19543babf3508a668c9329a_d426e8ac82ac4b70a588e801193bbd2f,CORRECT,179de993c19543babf3508a668c9329a,d426e8ac82ac4b70a588e801193bbd2f,29-06-2022_19:18:19,01-06-2022/clusters_optics_0.13_01-06-2022_19,79.0
17a42e2fda114534be411216a9e2ea40_192c63bcbeaf4600a96f27cd922f114d,POSITIVE,17a42e2fda114534be411216a9e2ea40,192c63bcbeaf4600a96f27cd922f114d,10-06-2022_15:10:45,morphograph,581.0
17a42e2fda114534be411216a9e2ea40_5715e0ba3c2843b3abdf13bbb46da1b8,POSITIVE,17a42e2fda114534be411216a9e2ea40,5715e0ba3c2843b3abdf13bbb46da1b8,10-06-2022_15:10:45,morphograph,581.0
17a42e2fda114534be411216a9e2ea40_6a8e8f83dd8b45afa1557087b9edec45,POSITIVE,17a42e2fda114534be411216a9e2ea40,6a8e8f83dd8b45afa1557087b9edec45,10-06-2022_15:10:45,morphograph,581.0
17a42e2fda114534be411216a9e2ea40_7f92cea5764a4f15bb2cd3e22ce4611d,POSITIVE,17a42e2fda114534be411216a9e2ea40,7f92cea5764a4f15bb2cd3e22ce4611d,10-06-2022_15:10:45,morphograph,581.0
17a42e2fda114534be411216a9e2ea40_a7da74e233084c39a68f53ad787d407b,POSITIVE,17a42e2fda114534be411216a9e2ea40,a7da74e233084c39a68f53ad787d407b,10-06-2022_15:10:45,morphograph,581.0
17a42e2fda114534be411216a9e2ea40_ccf8b3d1943e40338a61efcfec61eba7,POSITIVE,17a42e2fda114534be411216a9e2ea40,ccf8b3d1943e40338a61efcfec61eba7,10-06-2022_15:10:45,morphograph,581.0
17a42e2fda114534be411216a9e2ea40_e70c23c8848c41e384a1029a7f7be844,POSITIVE,17a42e2fda114534be411216a9e2ea40,e70c23c8848c41e384a1029a7f7be844,10-06-2022_15:10:45,morphograph,581.0
17c8803761aa482f9cea4037bcfb182b_1ce47b8cf7424d95a033238c0a73293a,WRONG,17c8803761aa482f9cea4037bcfb182b,1ce47b8cf7424d95a033238c0a73293a,21-06-2022_11:24:31,01-06-2022/clusters_optics_0.13_01-06-2022_19,10.0
17c8803761aa482f9cea4037bcfb182b_4afe22af749a46669462078bccf3c4cc,WRONG,17c8803761aa482f9cea4037bcfb182b,4afe22af749a46669462078bccf3c4cc,21-06-2022_11:24:31,01-06-2022/clusters_optics_0.13_01-06-2022_19,10.0
17cb3268bb4b49ab85fd7b960c4745cf_c81944ca52b54df38075636fb94c0ab3,POSITIVE,17cb3268bb4b49ab85fd7b960c4745cf,c81944ca52b54df38075636fb94c0ab3,10-06-2022_16:02:38,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,276.0
17efd76fe9db45b99ea7aae9add87211_a519612e903446759a95236c13bc4e5b,POSITIVE,a519612e903446759a95236c13bc4e5b,17efd76fe9db45b99ea7aae9add87211,29-06-2022_19:46:43,07-06-2022/clusters_optics_0.13_07-06-2022_19,816.0
17fd4a80fdf847a3866fbc0d4a25c123_e168ea6958974e4d9bd0af7622002055,POSITIVE,e168ea6958974e4d9bd0af7622002055,17fd4a80fdf847a3866fbc0d4a25c123,29-06-2022_19:56:51,07-06-2022/clusters_optics_0.13_07-06-2022_19,458.0
184126f017d5432288e7d8d75efeca18_25a2b09a1fd24b6794bf6577da60176a,POSITIVE,184126f017d5432288e7d8d75efeca18,25a2b09a1fd24b6794bf6577da60176a,10-06-2022_15:20:17,morphograph,842.0
184126f017d5432288e7d8d75efeca18_786d27a9c9ae464d92d931e2395f9571,POSITIVE,184126f017d5432288e7d8d75efeca18,786d27a9c9ae464d92d931e2395f9571,10-06-2022_15:20:17,morphograph,842.0
184126f017d5432288e7d8d75efeca18_a0c6675ec28a4019897ce2597e0877e3,POSITIVE,184126f017d5432288e7d8d75efeca18,a0c6675ec28a4019897ce2597e0877e3,10-06-2022_15:20:17,morphograph,842.0
184126f017d5432288e7d8d75efeca18_b8bddd5f9c35480c97ad75c1c15b3476,POSITIVE,184126f017d5432288e7d8d75efeca18,b8bddd5f9c35480c97ad75c1c15b3476,10-06-2022_15:20:17,morphograph,842.0
184126f017d5432288e7d8d75efeca18_cdc5941b901a473da9e0c46e7d7c1c87,POSITIVE,184126f017d5432288e7d8d75efeca18,cdc5941b901a473da9e0c46e7d7c1c87,10-06-2022_15:20:17,morphograph,842.0
184126f017d5432288e7d8d75efeca18_f74947247d67402cb3b1b8005d60b235,POSITIVE,184126f017d5432288e7d8d75efeca18,f74947247d67402cb3b1b8005d60b235,10-06-2022_15:20:17,morphograph,842.0
185743657b684e7083533c923d533b11_d033970a927743cc878b4ae9279c1608,POSITIVE,185743657b684e7083533c923d533b11,d033970a927743cc878b4ae9279c1608,10-06-2022_16:02:50,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,281.0
1896e84cdf04448bbbcffe44102e220e_f861b03066484b9387ad3a597beb534f,POSITIVE,1896e84cdf04448bbbcffe44102e220e,f861b03066484b9387ad3a597beb534f,21-06-2022_11:02:54,01-06-2022/clusters_optics_0.13_01-06-2022_19,315.0
18e43430f2654a00a490d0636a7685c5_d912f28344304a25b101238cb6bddba9,POSITIVE,18e43430f2654a00a490d0636a7685c5,d912f28344304a25b101238cb6bddba9,10-06-2022_16:03:07,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,289.0
192c63bcbeaf4600a96f27cd922f114d_5715e0ba3c2843b3abdf13bbb46da1b8,POSITIVE,192c63bcbeaf4600a96f27cd922f114d,5715e0ba3c2843b3abdf13bbb46da1b8,10-06-2022_15:10:45,morphograph,581.0
192c63bcbeaf4600a96f27cd922f114d_6a8e8f83dd8b45afa1557087b9edec45,POSITIVE,192c63bcbeaf4600a96f27cd922f114d,6a8e8f83dd8b45afa1557087b9edec45,10-06-2022_15:10:45,morphograph,581.0
192c63bcbeaf4600a96f27cd922f114d_7f92cea5764a4f15bb2cd3e22ce4611d,POSITIVE,192c63bcbeaf4600a96f27cd922f114d,7f92cea5764a4f15bb2cd3e22ce4611d,10-06-2022_15:10:45,morphograph,581.0
192c63bcbeaf4600a96f27cd922f114d_a7da74e233084c39a68f53ad787d407b,POSITIVE,192c63bcbeaf4600a96f27cd922f114d,a7da74e233084c39a68f53ad787d407b,10-06-2022_15:10:45,morphograph,581.0
192c63bcbeaf4600a96f27cd922f114d_ccf8b3d1943e40338a61efcfec61eba7,POSITIVE,192c63bcbeaf4600a96f27cd922f114d,ccf8b3d1943e40338a61efcfec61eba7,10-06-2022_15:10:45,morphograph,581.0
192c63bcbeaf4600a96f27cd922f114d_e70c23c8848c41e384a1029a7f7be844,POSITIVE,192c63bcbeaf4600a96f27cd922f114d,e70c23c8848c41e384a1029a7f7be844,10-06-2022_15:10:45,morphograph,581.0
19e4fcb4a57e45b1ac1e02e5593c4277_49ad974ecb6e43d0b647b09a50499995,CORRECT,49ad974ecb6e43d0b647b09a50499995,19e4fcb4a57e45b1ac1e02e5593c4277,29-06-2022_19:13:27,01-06-2022/clusters_optics_0.13_01-06-2022_19,41.0
19e4fcb4a57e45b1ac1e02e5593c4277_49ad974ecb6e43d0b647b09a50499995,POSITIVE,19e4fcb4a57e45b1ac1e02e5593c4277,49ad974ecb6e43d0b647b09a50499995,10-06-2022_15:22:33,morphograph,881.0
19ec842400444622b207a8d795c3d5ba_2932707380d64d359004cff5894fb8c5,WRONG,19ec842400444622b207a8d795c3d5ba,2932707380d64d359004cff5894fb8c5,21-06-2022_11:24:44,01-06-2022/clusters_optics_0.13_01-06-2022_19,15.0
19f1a2d61603402f905f652f64512c56_999941728e7a44259df9fd500ec8cf92,POSITIVE,19f1a2d61603402f905f652f64512c56,999941728e7a44259df9fd500ec8cf92,14-06-2022_21:30:02,07-06-2022/clusters_optics_0.13_07-06-2022_19,1214.0
19f68e09ee254e7e84d45d58b07cb8c3_53721fd41eff4c44adb5784a682128a9,POSITIVE,53721fd41eff4c44adb5784a682128a9,19f68e09ee254e7e84d45d58b07cb8c3,29-06-2022_12:43:07,07-06-2022/clusters_optics_0.13_07-06-2022_19,735.0
19f68e09ee254e7e84d45d58b07cb8c3_6b9c4b16d15245b585dc4314f7804e5a,POSITIVE,6b9c4b16d15245b585dc4314f7804e5a,19f68e09ee254e7e84d45d58b07cb8c3,29-06-2022_12:43:07,07-06-2022/clusters_optics_0.13_07-06-2022_19,735.0
19f68e09ee254e7e84d45d58b07cb8c3_7e487303a5524ea2bfcd008208e96586,POSITIVE,19f68e09ee254e7e84d45d58b07cb8c3,7e487303a5524ea2bfcd008208e96586,29-06-2022_12:43:07,07-06-2022/clusters_optics_0.13_07-06-2022_19,735.0
1a4ecebdd379406bb7c686121022caf5_7cafbc0aa8bf4311b87967339b46aa99,POSITIVE,1a4ecebdd379406bb7c686121022caf5,7cafbc0aa8bf4311b87967339b46aa99,10-06-2022_14:44:03,morphograph,53.0
1a4ecebdd379406bb7c686121022caf5_96f1701981d84f30ad0ddc3bd758a3ce,POSITIVE,1a4ecebdd379406bb7c686121022caf5,96f1701981d84f30ad0ddc3bd758a3ce,10-06-2022_14:44:03,morphograph,53.0
1a4ecebdd379406bb7c686121022caf5_d3e552f25fe7456e83d92801f83121a3,POSITIVE,1a4ecebdd379406bb7c686121022caf5,d3e552f25fe7456e83d92801f83121a3,10-06-2022_14:44:03,morphograph,53.0
1a4ecebdd379406bb7c686121022caf5_d78d6915521d4d9093f179bfdab44fa5,POSITIVE,1a4ecebdd379406bb7c686121022caf5,d78d6915521d4d9093f179bfdab44fa5,10-06-2022_14:44:03,morphograph,53.0
1a4ecebdd379406bb7c686121022caf5_db69533115a141028d291ee88c632d46,POSITIVE,1a4ecebdd379406bb7c686121022caf5,db69533115a141028d291ee88c632d46,10-06-2022_14:44:03,morphograph,53.0
1a4ecebdd379406bb7c686121022caf5_e457cec6d86f47d1abbc34eccc0874d3,POSITIVE,1a4ecebdd379406bb7c686121022caf5,e457cec6d86f47d1abbc34eccc0874d3,10-06-2022_14:44:03,morphograph,53.0
1a5adede51f043b3b4e7a4827a533700_4061814988784c2cb82b375ffdc147f9,POSITIVE,1a5adede51f043b3b4e7a4827a533700,4061814988784c2cb82b375ffdc147f9,10-06-2022_15:22:38,morphograph,882.0
