,uid,cluster,Description (EN),Description (EN - ref),cluster_iconography,AuthorClean,AuthorAttr,cluster_attribution,scores_iconography,scores_authors,scores_attributions,AuthorDeathLong,AuthorDeathLat,CountModifiers,scores_times,scores_places,scores_count
642,111f79c1ec1f4bfeb70b209d98204b4d,240,Holy Family,Holy Family,6,BELLINI,Original,0,2.4,2.94,2.7,,,,0.3,0.0,6
643,1132cf2035a845818b5525d5952604cf,241,The scourging.,The scourgin,8,DEL,Original,0,0.8,1.98,0.9,12.483333,41.9,6.0,32.1,0.1,2
644,1144d0bc2dc848ed8fb367e757f3c946,242,Lute Player,Lute Player,8,CARAVAGGIO,Original,0,0.0,0.0,0.0,11.2,42.383333,15.0,0.0,0.0,1
645,1153e8e69f524146b3e00f53d70394be,243,1153e8e69f524146b3e00f53d70394be,1153e8e69f524146b3e00f53d70394be,8,BELLINI,scuola di-,4,-0.2,1.88,2.4,,,,8.6,0.0,12
646,1153e8e69f524146b3e00f53d70394be,243,1153e8e69f524146b3e00f53d70394be,1153e8e69f524146b3e00f53d70394be,8,BELLINI,scuola di-,4,-0.2,1.88,2.4,,,,8.6,0.0,12
647,1153e8e69f524146b3e00f53d70394be,243,1153e8e69f524146b3e00f53d70394be,1153e8e69f524146b3e00f53d70394be,8,BELLINI,scuola di-,4,-0.2,1.88,2.4,,,,8.6,0.0,12
648,1153fd805fee4a10a8b1deb136aa2540,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da-.,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
649,1153fd805fee4a10a8b1deb136aa2540,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da-.,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
650,1153fd805fee4a10a8b1deb136aa2540,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da-.,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
651,1153fd805fee4a10a8b1deb136aa2540,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da-.,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
652,1153fd805fee4a10a8b1deb136aa2540,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da-.,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
653,1153fd805fee4a10a8b1deb136aa2540,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da-.,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
654,1153fd805fee4a10a8b1deb136aa2540,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da-.,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
655,1153fd805fee4a10a8b1deb136aa2540,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da-.,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
656,1153fd805fee4a10a8b1deb136aa2540,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da-.,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
657,1153fd805fee4a10a8b1deb136aa2540,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da-.,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
658,1153fd805fee4a10a8b1deb136aa2540,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da-.,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
659,1153fd805fee4a10a8b1deb136aa2540,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da-.,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
660,11740208a3f741859febbe63aa8b4d2d,77,"Enrichetta Maria, the electrician Palatina.",Enrichetta Maria,8,HONTHORST,Original,0,0.4,0.94,0.7,5.133333,52.083333,0.0,0.3,0.3,6
661,11740208a3f741859febbe63aa8b4d2d,77,"Enrichetta Maria, the electrician Palatina.",Enrichetta Maria,8,HONTHORST,Original,0,0.4,0.94,0.7,5.133333,52.083333,0.0,0.3,0.3,6
662,1175b1c68ab74468b8f934bf6e71d493,244,The Madonna and Child with S. Giovannino.,The Madonna and Child with S. Giovannin,10,DEL,scuola di-,4,0.8,0.98,0.9,,,,0.1,0.0,2
663,1176b2b049e446c28e67e1f6ae42a7a2,245,Adoration of the Shepherds. cm. 149.2 x 273.6,Adoration of the Shepherd,17,TINTORETTO,copia da -,1,0.8,0.98,1.9,,,,0.1,0.0,2
664,117897e4ec8f4742be55c73a3f1ccf52,246,The Canal Grande with San Simeone Piccolo,The Canal Grande with San Simeone Piccolo,8,"GUARDI,",Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
665,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
666,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
667,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
668,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
669,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
670,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
671,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
672,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
673,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
674,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
675,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
676,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
677,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
678,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
679,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
680,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
681,118c39657b464843a33c360cd1664d8b,200,Leda and the Swan,Leda and the Swan,30,"POOL,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
682,119b785ec6e241aa8dbccb19e15fdb91,247,Self-portrait,Self-portrait,8,REMBRANDT,Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
683,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
684,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
685,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
686,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
687,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
688,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
689,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
690,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
691,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
692,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
693,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
694,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
695,11bde12d262e42a9ba440330f0418173,200,Leda and the Swan,Leda and the Swan,30,"BOS,",Original,0,-10.2,10.78,-3.1,,,,255.1,28.29,122
696,11c13fe3e7a3440f9ee24e43ae70014b,122,The Madonna and Child.,The Madonna and Chil,3,S,Original,0,-8.4,2.66,-4.7,,,,40.7,10.44,134
697,11c13fe3e7a3440f9ee24e43ae70014b,122,The Madonna and Child.,The Madonna and Chil,3,S,Original,0,-8.4,2.66,-4.7,,,,40.7,10.44,134
698,11c13fe3e7a3440f9ee24e43ae70014b,122,The Madonna and Child.,The Madonna and Chil,3,S,Original,0,-8.4,2.66,-4.7,,,,40.7,10.44,134
699,11c13fe3e7a3440f9ee24e43ae70014b,122,The Madonna and Child.,The Madonna and Chil,3,S,Original,0,-8.4,2.66,-4.7,,,,40.7,10.44,134
700,11c13fe3e7a3440f9ee24e43ae70014b,122,The Madonna and Child.,The Madonna and Chil,3,S,Original,0,-8.4,2.66,-4.7,,,,40.7,10.44,134
701,11c13fe3e7a3440f9ee24e43ae70014b,122,The Madonna and Child.,The Madonna and Chil,3,S,Original,0,-8.4,2.66,-4.7,,,,40.7,10.44,134
702,11c13fe3e7a3440f9ee24e43ae70014b,122,The Madonna and Child.,The Madonna and Chil,3,S,Original,0,-8.4,2.66,-4.7,,,,40.7,10.44,134
703,11c13fe3e7a3440f9ee24e43ae70014b,122,The Madonna and Child.,The Madonna and Chil,3,S,Original,0,-8.4,2.66,-4.7,,,,40.7,10.44,134
704,11c13fe3e7a3440f9ee24e43ae70014b,122,The Madonna and Child.,The Madonna and Chil,3,S,Original,0,-8.4,2.66,-4.7,,,,40.7,10.44,134
705,11c13fe3e7a3440f9ee24e43ae70014b,122,The Madonna and Child.,The Madonna and Chil,3,S,Original,0,-8.4,2.66,-4.7,,,,40.7,10.44,134
706,11c13fe3e7a3440f9ee24e43ae70014b,122,The Madonna and Child.,The Madonna and Chil,3,S,Original,0,-8.4,2.66,-4.7,,,,40.7,10.44,134
707,11e637725f7b448dae0e9b5759fa0850,248,The Iradonna and Child. 50 x 58.,The Iradonna and Chil,8,LONGHI,Original,0,2.4,0.94,0.7,12.201111,44.4175,2.0,45.3,0.3,6
708,11e637725f7b448dae0e9b5759fa0850,248,The Iradonna and Child. 50 x 58.,The Iradonna and Chil,8,LONGHI,Original,0,2.4,0.94,0.7,12.201111,44.4175,2.0,45.3,0.3,6
709,11e74c69e88d4545b223c99aa171f1f4,249,Baptism of Christ.,Baptism of Chris,8,BELLINI,scuola di -,4,0.0,0.0,0.0,,,,0.0,0.0,1
710,11f483406a904330935e762d1a83e756,250,Madonna and Child,Madonna and Child,37,"BELLINI,",Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
711,122cad7df0154921a6d2dd7705eb11ff,253,Jesus appears to the Magdalene.,Jesus appears to the Magdalen,8,BAROCCI,Original,0,0.8,0.98,0.9,12.633333,43.716667,15.0,0.1,0.1,2
712,123394fe5c9a4ad196ca29fb5a3b9d52,254,Holy Family with St. John 96 x97 cm,Holy Family with S,6,VAN,Original,0,0.8,1.98,1.9,,,,0.1,0.0,2
713,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
714,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
715,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
716,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
717,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
718,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
719,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
720,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
721,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
722,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
723,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
724,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
725,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
726,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
727,1263e73ce289459badd780e9fce63947,257,Rest during the Flight to Egypt,Rest during the Flight to Egypt,40,"DAVID,",Original,0,-2.9,4.31,-1.45,,,,63.45,0.0,69
728,12787de0f70f46d5aaf1c28112759b70,43,Diana and Actaeon.,Diana and Actaeo,39,CARRACCI,Original,0,-2.4,3.36,-2.2,12.483333,41.9,13.0,127.2,6.9,64
729,127b630cd45943f0adce3abec858b57d,116,Madonna and Child,Madonna and Child,37,"PERUGINO,",Original,0,0.3,1.63,0.15,,,,50.85,0.0,37
730,127b630cd45943f0adce3abec858b57d,116,Madonna and Child,Madonna and Child,37,"PERUGINO,",Original,0,0.3,1.63,0.15,,,,50.85,0.0,37
731,127b630cd45943f0adce3abec858b57d,116,Madonna and Child,Madonna and Child,37,"PERUGINO,",Original,0,0.3,1.63,0.15,,,,50.85,0.0,37
732,127b630cd45943f0adce3abec858b57d,116,Madonna and Child,Madonna and Child,37,"PERUGINO,",Original,0,0.3,1.63,0.15,,,,50.85,0.0,37
733,127b630cd45943f0adce3abec858b57d,116,Madonna and Child,Madonna and Child,37,"PERUGINO,",Original,0,0.3,1.63,0.15,,,,50.85,0.0,37
734,1280ff0f290b47b0bb65224d5e71e4e8,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
735,1280ff0f290b47b0bb65224d5e71e4e8,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
736,1280ff0f290b47b0bb65224d5e71e4e8,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
737,1280ff0f290b47b0bb65224d5e71e4e8,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
738,1280ff0f290b47b0bb65224d5e71e4e8,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
739,1280ff0f290b47b0bb65224d5e71e4e8,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
740,1280ff0f290b47b0bb65224d5e71e4e8,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
741,1280ff0f290b47b0bb65224d5e71e4e8,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
742,1280ff0f290b47b0bb65224d5e71e4e8,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
743,1280ff0f290b47b0bb65224d5e71e4e8,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
744,1280ff0f290b47b0bb65224d5e71e4e8,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
745,1280ff0f290b47b0bb65224d5e71e4e8,26,Venus and Adonis.,Venus and Adoni,24,TIZIANO,copia da,1,-9.6,3.74,-4.3,,,,135.3,6.3,126
746,12e711571d904143bc62121d61fea0a8,260,Concerto.,Concert,8,STROZZI,Original,0,0.4,0.94,1.7,12.326667,45.438611,8.0,0.3,0.3,6
747,12e711571d904143bc62121d61fea0a8,260,Concerto.,Concert,8,STROZZI,Original,0,0.4,0.94,1.7,12.326667,45.438611,8.0,0.3,0.3,6
748,12f3da2c613e4e288fd8d5909aa996ca,263,Adam and Eve,Adam and Eve,46,"CRANACH,",Original,0,-1.0,0.8,0.0,,,,31.0,0.0,20
749,12f3da2c613e4e288fd8d5909aa996ca,263,Adam and Eve,Adam and Eve,46,"CRANACH,",Original,0,-1.0,0.8,0.0,,,,31.0,0.0,20
750,12f3da2c613e4e288fd8d5909aa996ca,263,Adam and Eve,Adam and Eve,46,"CRANACH,",Original,0,-1.0,0.8,0.0,,,,31.0,0.0,20
751,12f3da2c613e4e288fd8d5909aa996ca,263,Adam and Eve,Adam and Eve,46,"CRANACH,",Original,0,-1.0,0.8,0.0,,,,31.0,0.0,20
752,13168561513645899d91dcae16d104da,34,S. Girolamo.,S. Girolam,8,TIZIANO,Original,0,-3.2,2.48,-0.6,12.326667,45.438611,26.0,101.6,2.6,52
753,13168561513645899d91dcae16d104da,34,S. Girolamo.,S. Girolam,8,TIZIANO,Original,0,-3.2,2.48,-0.6,12.326667,45.438611,26.0,101.6,2.6,52
754,13168561513645899d91dcae16d104da,34,S. Girolamo.,S. Girolam,8,TIZIANO,Original,0,-3.2,2.48,-0.6,12.326667,45.438611,26.0,101.6,2.6,52
755,13168561513645899d91dcae16d104da,34,S. Girolamo.,S. Girolam,8,TIZIANO,Original,0,-3.2,2.48,-0.6,12.326667,45.438611,26.0,101.6,2.6,52
756,13168561513645899d91dcae16d104da,34,S. Girolamo.,S. Girolam,8,TIZIANO,Original,0,-3.2,2.48,-0.6,12.326667,45.438611,26.0,101.6,2.6,52
757,13168561513645899d91dcae16d104da,34,S. Girolamo.,S. Girolam,8,TIZIANO,Original,0,-3.2,2.48,-0.6,12.326667,45.438611,26.0,101.6,2.6,52
758,13168561513645899d91dcae16d104da,34,S. Girolamo.,S. Girolam,8,TIZIANO,Original,0,-3.2,2.48,-0.6,12.326667,45.438611,26.0,101.6,2.6,52
759,13168561513645899d91dcae16d104da,34,S. Girolamo.,S. Girolam,8,TIZIANO,Original,0,-3.2,2.48,-0.6,12.326667,45.438611,26.0,101.6,2.6,52
760,1329aaa1346f44d6abde570e02188b39,264,Christ in the house of Martha and Mary. cm. 79 x 110.,Christ in the house of Martha and Mar,8,BASSANO,Original,0,-4.6,1.44,0.2,12.326667,45.438611,2.0,46.8,3.72,56
761,1329aaa1346f44d6abde570e02188b39,264,Christ in the house of Martha and Mary. cm. 79 x 110.,Christ in the house of Martha and Mar,8,BASSANO,Original,0,-4.6,1.44,0.2,12.326667,45.438611,2.0,46.8,3.72,56
762,1329aaa1346f44d6abde570e02188b39,264,Christ in the house of Martha and Mary. cm. 79 x 110.,Christ in the house of Martha and Mar,8,BASSANO,Original,0,-4.6,1.44,0.2,12.326667,45.438611,2.0,46.8,3.72,56
763,1329aaa1346f44d6abde570e02188b39,264,Christ in the house of Martha and Mary. cm. 79 x 110.,Christ in the house of Martha and Mar,8,BASSANO,Original,0,-4.6,1.44,0.2,12.326667,45.438611,2.0,46.8,3.72,56
764,1329aaa1346f44d6abde570e02188b39,264,Christ in the house of Martha and Mary. cm. 79 x 110.,Christ in the house of Martha and Mar,8,BASSANO,Original,0,-4.6,1.44,0.2,12.326667,45.438611,2.0,46.8,3.72,56
765,1329aaa1346f44d6abde570e02188b39,264,Christ in the house of Martha and Mary. cm. 79 x 110.,Christ in the house of Martha and Mar,8,BASSANO,Original,0,-4.6,1.44,0.2,12.326667,45.438611,2.0,46.8,3.72,56
766,1329aaa1346f44d6abde570e02188b39,264,Christ in the house of Martha and Mary. cm. 79 x 110.,Christ in the house of Martha and Mar,8,BASSANO,Original,0,-4.6,1.44,0.2,12.326667,45.438611,2.0,46.8,3.72,56
767,13342d1644b1437fa7ee44e22d87c067,265,13342d1644b1437fa7ee44e22d87c067,13342d1644b1437fa7ee44e22d87c067,8,PERUGINO,IL,3,0.6,0.96,1.8,,,,0.2,0.2,4
768,133552c0c8a94fc7b87544e130c388c0,266,Madonna and Child Bas-relief in marble,Madonna and Child Bas-relief in marble,8,DESIDERIO,Original,0,1.8,0.98,0.9,11.25,43.766667,4.0,0.1,0.1,2
769,13437eb92ca5407f91886e440a349402,267,The Dream of Raphael,The Dream of Raphael,8,"RAIMONDI,",Original,0,1.0,1.9,0.5,,,,74.5,0.5,10
770,13437eb92ca5407f91886e440a349402,267,The Dream of Raphael,The Dream of Raphael,8,"RAIMONDI,",Original,0,1.0,1.9,0.5,,,,74.5,0.5,10
771,13437eb92ca5407f91886e440a349402,267,The Dream of Raphael,The Dream of Raphael,8,"RAIMONDI,",Original,0,1.0,1.9,0.5,,,,74.5,0.5,10
772,13437eb92ca5407f91886e440a349402,267,The Dream of Raphael,The Dream of Raphael,8,"RAIMONDI,",Original,0,1.0,1.9,0.5,,,,74.5,0.5,10
773,134ff5e31513448c9e0c3f20fa95d45a,268,Santa Mar gherita. 116 x 98.,Santa Mar gherit,8,TIZIANO,Original,0,0.6,0.96,0.8,,,,0.2,0.0,4
774,1355506632cd49b5ae06f398b307e1f1,269,St John the Baptist in the Desert,St John the Baptist in the Desert,25,TIZIANO,Original,0,1.7,1.97,0.85,12.326667,45.438611,26.0,8.15,0.15,3
775,1355506632cd49b5ae06f398b307e1f1,269,St John the Baptist in the Desert,St John the Baptist in the Desert,25,TIZIANO,Original,0,1.7,1.97,0.85,12.326667,45.438611,26.0,8.15,0.15,3
776,135d7ceefef24fa09579032cc074074c,271,Madonna and child,Madonna and child,37,BELLINI,Original,0,1.1,1.91,0.55,,,,40.45,0.45,9
777,135d7ceefef24fa09579032cc074074c,271,Madonna and child,Madonna and child,37,BELLINI,Original,0,1.1,1.91,0.55,,,,40.45,0.45,9
778,135d7ceefef24fa09579032cc074074c,271,Madonna and child,Madonna and child,37,BELLINI,Original,0,1.1,1.91,0.55,,,,40.45,0.45,9
779,135fe5e96bac47f9b76fd2c6a41b6f25,272,The Market at the Molo with the View of San Giorgio Maggiore,The Market at the Molo with the View of San Giorgio Maggiore,8,"GUARDI,",Original,0,-1.0,3.8,1.0,,,,46.0,1.0,20
780,135fe5e96bac47f9b76fd2c6a41b6f25,272,The Market at the Molo with the View of San Giorgio Maggiore,The Market at the Molo with the View of San Giorgio Maggiore,8,"GUARDI,",Original,0,-1.0,3.8,1.0,,,,46.0,1.0,20
781,135fe5e96bac47f9b76fd2c6a41b6f25,272,The Market at the Molo with the View of San Giorgio Maggiore,The Market at the Molo with the View of San Giorgio Maggiore,8,"GUARDI,",Original,0,-1.0,3.8,1.0,,,,46.0,1.0,20
782,135fe5e96bac47f9b76fd2c6a41b6f25,272,The Market at the Molo with the View of San Giorgio Maggiore,The Market at the Molo with the View of San Giorgio Maggiore,8,"GUARDI,",Original,0,-1.0,3.8,1.0,,,,46.0,1.0,20
783,13763b8d671e45e9b6dfa8d4573235f4,274,"The last supper. Plate, 43.5 x 43.9",The last suppe,8,RUBENS,Original,0,0.8,0.98,0.9,4.401514,51.213886,30.0,0.1,0.0,2
784,1389306b5ed846c1bf8d34ff93edc1b0,275,St John the Evangelist,St John the Evangelist,25,"GRECO,",Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
785,13a5a8c530a3406abc4f3c6283511f7f,92,13a5a8c530a3406abc4f3c6283511f7f,13a5a8c530a3406abc4f3c6283511f7f,8,DA,?,3,0.9,2.89,1.45,,,,81.55,0.0,11
786,13ca9e4858b74bb2a53becf70d479041,276,"View of the Piazza San Marco, Looking East",View of the Piazza San Marco,8,"GUARDI,",Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
787,13cf2e1d4eea4b6e91e62e473f4c724a,278,The Messenger,The Messenger,8,"TERBORCH,",Original,0,-0.1,1.89,0.45,,,,116.55,0.0,11
788,13cf2e1d4eea4b6e91e62e473f4c724a,278,The Messenger,The Messenger,8,"TERBORCH,",Original,0,-0.1,1.89,0.45,,,,116.55,0.0,11
789,13cf2e1d4eea4b6e91e62e473f4c724a,278,The Messenger,The Messenger,8,"TERBORCH,",Original,0,-0.1,1.89,0.45,,,,116.55,0.0,11
790,13cf2e1d4eea4b6e91e62e473f4c724a,278,The Messenger,The Messenger,8,"TERBORCH,",Original,0,-0.1,1.89,0.45,,,,116.55,0.0,11
791,13eaf3e991b8411785e08d89b905c48b,279,Portrait of Cardinal Albergati,Portrait of Cardinal Albergati,8,"EYCK,",Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
792,14a738ba9b91454a997738105ccf5c9b,90,14a738ba9b91454a997738105ccf5c9b,14a738ba9b91454a997738105ccf5c9b,8,PITTORE,Original,0,0.4,2.94,0.7,,,,46.3,4.04,6
793,14a738ba9b91454a997738105ccf5c9b,90,14a738ba9b91454a997738105ccf5c9b,14a738ba9b91454a997738105ccf5c9b,8,PITTORE,Original,0,0.4,2.94,0.7,,,,46.3,4.04,6
794,14fe18f79076438bb17c703325988016,284,"The Stigmata of St. Francis. Tempera on plate, cm. 29 x 20",The Stigmata of S,8,EL,I1,3,0.0,0.0,0.0,-4.016667,39.866667,7.0,0.0,0.0,1
