,uid_connection,index,uid,level_0,AuthorOriginal,Description,Author,AuthorBirth,path,BeginDate,ImageURL,City,Country,AuthorBirthCity,AuthorDeathCity,Drawer,Type,img1,img2,type,annotated,cluster_file,cluster,set,new_cluster,new set,old_cluster
425,0cb92b8591a84d0a889179aa07cb28b6,6783.0,48d1144034a5400aa5e7f557fb885605,412,RAFFAELLO (scuola di -),Sacra Famiglia.,RAFFAELLO Sanzio (scuola di),1483.0,../data/111B/111B_104.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F111B%2F111B_104.jpg/full/full/0/default.jpg,R O I A,,Urbino,Rome,111B,,bfa387b36370490e92a86740dbbe0823,48d1144034a5400aa5e7f557fb885605,POSITIVE,2018-03-14 22:03:11.599347+00:00,Original,144,val,144,val,144.0
426,0cbee93a3b2b4eb185e6ad2720506e34,22879.0,ca35d5ca388c433fb1ac726ec5794a73,413,"BAROCCI, rederico",s. Michelina in estasi.,BAROCCI Federico,1528.0,../data/119A/119A_53.jpg,1546.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F119A%2F119A_53.jpg/full/full/0/default.jpg,GENOV A,,Urbino,Urbino,119A,,ca35d5ca388c433fb1ac726ec5794a73,7c374697662d4a9ab51b891eadfa70d8,POSITIVE,2018-06-07 15:10:09.107903+00:00,Original,778,train,778,train,778.0
427,0cc13bcd9fe34cbeb331f88cfdf038cb,15338.0,7a747f7710b643f286b8811c666e5080,414,"VIVARINI, Alvise",Virgin Adoring the Sleeping Child,"VIVARINI, Alvise","(b. 1445/46, Venezia, d. 1503/5, Venezia)",../data/WGA/images/v/vivarini/alvise/mary_chi.jpg,1495.0,http://www.wga.hu/html/v/vivarini/alvise/mary_chi.html,CAPODISTRIA (Pola),Italian,,,59B,religious,7a747f7710b643f286b8811c666e5080,b9ef8a1911f14b9cb375eb83c7e15674,POSITIVE,2017-07-20 23:10:56.788093+00:00,Original,262,train,262,train,262.0
428,0cc4f0e20a4b4060a83ba50044d3b219,,0cc4f0e20a4b40608fe49a3b11c446eb,415,SEC. XVII,Ritratto di ignota.,SEC XVII,,../data/112B/112B_624.jpg,1600.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F112B%2F112B_624.jpg/full/full/0/default.jpg,ROMA,,,,112B,,0cc4f0e20a4b40608fe49a3b11c446eb,43d91ada16414405a83ba50044d3b219,POSITIVE,10-06-2022_15:57:01,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,909,no set,909,train,
429,0cd740170d32400f8d2a057ce537e9a5,,0cd740170d32400f9b5c720efaff4c30,416,TIZIANO.,"Cristo Risorto appare alla Madre, 2,77 xI,98 (I554 c.)",TIZIANO Vecellio,1483.0,../data/58A/58A_598.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_598.jpg/full/full/0/default.jpg,MEDOLE. (Mantova).,Italian,Belluno,Venice,58A,religious,0cd740170d32400f9b5c720efaff4c30,6b031afb51d144168d2a057ce537e9a5,POSITIVE,10-06-2022_15:22:04,morphograph,910,no set,910,train,
430,0cdec0acbce54e05832c1e68c0940bea,23880.0,d1f2212844d148bda73fd0a3f32a51d6,417,GIAMPIETRINO,Madonna and Child with St Elizabeth and the Infant St John the Baptist,GIAMPIETRINO,(active 1520-40 in Milan),../data/WGA/images/g/giampiet/madonn_d.jpg,1501.0,http://www.wga.hu/html/g/giampiet/madonn_d.html,,Italian,,,,religious,d1f2212844d148bda73fd0a3f32a51d6,c20849bf97ab49b0860e5ae5a3e4f7a5,POSITIVE,2016-05-30 10:08:46+00:00,Original,117,test,117,test,117.0
431,0ced0e49077344b89baedc67987dc7ae,26728.0,e863a62203524891a52b0393737a01bb,418,Fra' BARTOLOMEO.,Composizione. mm. 190 x 163,BARTOLOMEO Fra,1472.0,../data/30A/30A_131.jpg,1490.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F30A%2F30A_131.jpg/full/full/0/default.jpg,FIRENZ E,,Florence,Florence,30A,,e863a62203524891a52b0393737a01bb,f153ba5054414419bd914ff03ef34c6b,POSITIVE,2018-05-28 15:21:04.247959+00:00,Original,386,train,386,train,386.0
432,0cf72b04ad2f4186bf3ad212b612f117,7038.0,40744d2f63464d189ecb7d132914f241,419,"PASCOLI, Luigia.",La liaddalena nel deserto.,PASCOLI Luigia,1483.0,../data/62B/62B_84.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F62B%2F62B_84.jpg/full/full/0/default.jpg,PADOVA,Italian,Belluno,Venice,62B,religious,40744d2f63464d189ecb7d132914f241,b5a595f3369b4624bd95b3dcb4a9ab67,POSITIVE,2018-07-24 14:58:45.049547+00:00,Original,50,train,50,train,50.0
433,0cfa2f5abf2f4b6ba480d159a0283e2e,15454.0,7c38a7a95fcc40bdb14601660e328555,74,LEONARDO da Vinci,Leda and the Swan,LEONARDO da Vinci,"(b. 1452, Vinci, d. 1519, Cloux, near Amboise)",../data/WGA/images/l/leonardo/05copies/5leda.jpg,1505.0,http://www.wga.hu/html/l/leonardo/05copies/5leda.html,,Italian,,,,mythological,7c38a7a95fcc40bdb14601660e328555,8de26b5a52e042bf90e9020b27d665c9,POSITIVE,2016-05-11 10:14:32+00:00,Original,32,train,32,train,32.0
434,0d14caf1756445208e9ff67124794f02,,0d14caf17564452096b392712a4fbeb5,421,"RENI, Guido.",La Madonna Addolorata.,RENI Guido,1575.0,../data/113C/113C_272.jpg,1593.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F113C%2F113C_272.jpg/full/full/0/default.jpg,ROMA,,Bologna,Bologna,113C,,0d14caf17564452096b392712a4fbeb5,0f717cb30f3a49f38e9ff67124794f02,POSITIVE,10-06-2022_15:22:12,morphograph,911,no set,911,train,
435,0d242225941849e999f6150e48ccd775,28332.0,fdb3a483881d47b4baeaa2e5e0946f9e,422,"CRANACH, Lucas the Elder",Judith with the Head of Holofernes,"CRANACH, Lucas the Elder","(b. 1472, Kronach, d. 1553, Weimar)",../data/WGA/images/c/cranach/lucas_e/06/2judith1.jpg,1526.0,http://www.wga.hu/html/c/cranach/lucas_e/06/2judith1.html,,German,,,,religious,fdb3a483881d47b4baeaa2e5e0946f9e,907d608b5280405ca776c8b0a31e384d,POSITIVE,2016-05-23 14:08:40+00:00,Original,88,train,88,train,88.0
436,0d36e38f80b64883baaac51335159294,24121.0,d2ca8f83700d416bb6772375f64dd636,423,"TIZIANO, Vecellio, copia da",Cristo portacroce 123 x 85 cm dipinto su tavola,TIZIANO Vecellio (copia da),1483.0,../data/58B/58B_668.jpg,1495.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58B%2F58B_668.jpg/full/full/0/default.jpg,Ubicazione igmota,,Belluno,Venice,58B,,d2ca8f83700d416bb6772375f64dd636,ea6e13ba159a46f78ec57385a14390ed,POSITIVE,2018-06-18 14:54:00.628519+00:00,Original,794,train,794,train,794.0
437,0d49da7b226c45e18cb2c1460559d3a4,,0d49da7b226c45e19e980e6906a4e5cd,424,"GRECO, El",The Agony in the Garden,"GRECO, El","(b. 1541, Candia, d. 1614, Toledo)",../data/WGA/images/g/greco_el/08/0815grec.jpg,1585.0,http://www.wga.hu/html/g/greco_el/08/0815grec.html,,Spanish,,,,religious,0d49da7b226c45e19e980e6906a4e5cd,7b24b7c9121b45738cb2c1460559d3a4,POSITIVE,10-06-2022_15:02:04,morphograph,351,no set,351,test,
438,0d49da7b226c45e19e98536743c27af5,,0d49da7b226c45e19e980e6906a4e5cd,424,"GRECO, El",The Agony in the Garden,"GRECO, El","(b. 1541, Candia, d. 1614, Toledo)",../data/WGA/images/g/greco_el/08/0815grec.jpg,1585.0,http://www.wga.hu/html/g/greco_el/08/0815grec.html,,Spanish,,,,religious,0d49da7b226c45e19e980e6906a4e5cd,9975395cfb1a46979e98536743c27af5,POSITIVE,10-06-2022_15:02:04,morphograph,351,no set,351,test,
439,0d49da7b226c45e1b6e55c9ce49ee59e,,0d49da7b226c45e19e980e6906a4e5cd,424,"GRECO, El",The Agony in the Garden,"GRECO, El","(b. 1541, Candia, d. 1614, Toledo)",../data/WGA/images/g/greco_el/08/0815grec.jpg,1585.0,http://www.wga.hu/html/g/greco_el/08/0815grec.html,,Spanish,,,,religious,0d49da7b226c45e19e980e6906a4e5cd,864c6af6f9ea499fb6e55c9ce49ee59e,POSITIVE,10-06-2022_15:02:04,morphograph,351,no set,351,test,
440,0d525402282146229b9040aeed46d24b,12693.0,673f612b84cf4973be400f4f066b703a,427,"BASSANO, Jacopo.",Deposizione. Gessetti colorati su carta azzurra 425 x 311.,BASSANO Jacopo,1505.0,../data/10B/10B_25.jpg,1523.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F10B%2F10B_25.jpg/full/full/0/default.jpg,DARMSTADT,Italian,Bassano del Grappa,Bassano del Grappa,10B,religious,673f612b84cf4973be400f4f066b703a,6879e107cd014093872687d9596d7827,POSITIVE,2018-01-04 18:31:16.953025+00:00,Original,10,train,10,train,10.0
441,0d56601f17f248d9877fe5eb2b87a80b,6300.0,3636f5ea2f2a426ea550f199cb0e8d1d,428,"VECELLIO, Francesco",Madonna col bambino tra Santi lio su tela 9 x 80 cm,VECELLIO Francesco,1465.0,../data/59A/59A_332.jpg,1483.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F59A%2F59A_332.jpg/full/full/0/default.jpg,MILANO,Italian,Belluno,Belluno,59A,religious,3636f5ea2f2a426ea550f199cb0e8d1d,bf7ab2b10f364b74a9ea3316eb510d4a,POSITIVE,2018-03-13 15:31:51.536731+00:00,Original,108,val,108,val,108.0
442,0d5bdd99eedd47c48f9076530da452fd,23001.0,cc4c8b040b4a47009286259aa5b4acea,429,"UNKNOWN MASTER, Flemish",Virgin and Child with the Veil,"UNKNOWN MASTER, Flemish",(active 1530s in Antwerp),../data/WGA/images/m/master/zunk_fl/16_paint/2/06virgix.jpg,1531.0,http://www.wga.hu/html/m/master/zunk_fl/16_paint/2/06virgix.html,,Flemish,,,,religious,cc4c8b040b4a47009286259aa5b4acea,f16ca9f22f984de1a8c31c8f629d18a4,POSITIVE,2016-06-27 15:36:23+00:00,Original,208,train,208,train,208.0
443,0d6d60246796409eb8385de73fbcf092,13981.0,70e452f3e1dc467daf31bbdec4c24b21,64,"BORDONE, Paris",Sleeping Venus with Cupid,"BORDONE, Paris","(b. 1500, Treviso, d. 1571, Venezia)",../data/WGA/images/b/bordone/sleep_ve.jpg,1535.0,http://www.wga.hu/html/b/bordone/sleep_ve.html,,Italian,,,,mythological,70e452f3e1dc467daf31bbdec4c24b21,4f36a0a36e464fdda0c5abdbd78dde01,POSITIVE,2016-05-17 16:24:53+00:00,Original,72,val,72,val,72.0
444,0d9427641b1c4624808e8bf2aa4d3e02,11065.0,58ade5c0f2cf4bfe895afbe94e666572,431,PIETRO da CORTONA,"La Madonna col Bambino Gesù e S. Martina. 1,28 x 1,60.",DA CORTONA Pietro,1596.0,../data/156C/156C_538.jpg,1614.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F156C%2F156C_538.jpg/full/full/0/default.jpg,PARIGI,Italian,Cortona,Rome,156C,religious,58ade5c0f2cf4bfe895afbe94e666572,4594e047e36843eeae82ab8f7292b7b8,POSITIVE,2018-03-22 15:27:45.113512+00:00,Original,671,train,671,train,671.0
445,0dbac0dcfc1246ae9c8aa6194c273f43,9358.0,533edc77188c44b8858f2b34b336f2c6,432,TIZIANO Vecellio,St Jerome,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/06_1560s/01jerome.jpg,1555.0,http://www.wga.hu/html/t/tiziano/06_1560s/01jerome.html,FIRENZE,Italian,Belluno,Venice,33C,religious,533edc77188c44b8858f2b34b336f2c6,b7abf3b5932b46849be62834ae9f493f,POSITIVE,2018-06-11 18:00:25.466456+00:00,Original,25,train,25,train,25.0
446,0dc662137e144b848e12c54ab0dc8225,1621.0,1153fd805fee4a10a8b1deb136aa2540,352,TIZIANO (copia da-.,Venere e Adone.,TIZIANO (copia da-,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/58A/58A_827.jpg,1550.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_827.jpg/full/full/0/default.jpg,PARI G I,Italian,Belluno,Venice,58A,mythological,1153fd805fee4a10a8b1deb136aa2540,015bdd215fc94f4bba06a9ba10d24a11,POSITIVE,2018-07-19 22:38:02.801132+00:00,Original,54,val,54,val,54.0
447,0dd6e9e589b64f29ae7aacc87ede3a8c,1082.0,0ad5a05546ae4b4b9bfee2259e9b3936,434,(copia aa-,Sacra Faniglia.,(copia aa-,1609.0,../data/112A/112A_121.jpg,1627.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F112A%2F112A_121.jpg/full/full/0/default.jpg,R O M A,,Ancona,Rome,112A,,0ad5a05546ae4b4b9bfee2259e9b3936,5b4c67e68760442bae3401fd7591ca71,POSITIVE,2018-05-05 17:26:39.938776+00:00,Original,126,val,126,val,126.0
448,0dde0c4734c34ad2a91e5470d8cd1295,0.0,00046fb9752f41e8a74ab3a2b1168039,435,"GARNIER, Etienne-Barthélemy",Diana and Her Nymphs,"GARNIER, Etienne-Barthélemy","(b. 1759, Paris, d. 1849, Paris)",../data/WGA/images/g/garnie/diana_ny.jpg,1751.0,http://www.wga.hu/html/g/garnie/diana_ny.html,,French,,,,mythological,00046fb9752f41e8a74ab3a2b1168039,d00e4250fe934c53b065725419483521,POSITIVE,2016-05-17 16:24:53+00:00,Original,72,val,72,val,72.0
449,0dec308beda84a70b094731c417f3db4,4291.0,25a2b09a1fd24b6794bf6577da60176a,436,"RONDINELLI, Niccolo",Madonna col Bambino.,RONDINELLI Niccolo,1440.0,../data/112B/112B_353.jpg,1458.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F112B%2F112B_353.jpg/full/full/0/default.jpg,ROMA,Inghilterra,Venice,Venice,112B,,25a2b09a1fd24b6794bf6577da60176a,cc3c4cfd4658429fb63131d2e89d756d,POSITIVE,2018-07-19 18:35:51.941078+00:00,Original,855,test,855,test,855.0
450,0dec6a3c6b114eb7bf4d149c7b6cc03e,17895.0,9975395cfb1a46979e98536743c27af5,437,"GRECO, El",The Agony in the Garden,"GRECO, El","(b. 1541, Candia, d. 1614, Toledo)",../data/WGA/images/g/greco_el/17/1704grec.jpg,1603.0,http://www.wga.hu/html/g/greco_el/17/1704grec.html,,Spanish,,,,religious,9975395cfb1a46979e98536743c27af5,7b24b7c9121b45738cb2c1460559d3a4,POSITIVE,2017-09-22 15:55:55.876207+00:00,Original,351,test,351,test,351.0
451,0df724d4897c45938f5283c45a13a5de,4290.0,25a2b09a1fd24b6794bf6577da60176a,436,"RONDINELLI, Niccolo",Madonna col Bambino.,RONDINELLI Niccolo,1440.0,../data/112B/112B_353.jpg,1458.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F112B%2F112B_353.jpg/full/full/0/default.jpg,ROMA,Inghilterra,Venice,Venice,112B,,25a2b09a1fd24b6794bf6577da60176a,a0c6675ec28a4019897ce2597e0877e3,POSITIVE,2018-07-19 18:35:33.993649+00:00,Original,855,test,855,test,855.0
452,0df7eff9ca2042bebf56bcda5c17e32a,8325.0,4c37809a395b4905a5a0449eb0c96694,439,"FONDO PALLUCCHIN GUARDI, Francesco",Paesaggio di fantasia con obelisco e pindo marittimo. cm. 92 x 135,FONDO PALLUCCHIN GUARDI Francesco,1712.0,../data/176C/176C_192.jpg,1730.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F176C%2F176C_192.jpg/full/full/0/default.jpg,MADRID,,Venice,Venice,176C,,4c37809a395b4905a5a0449eb0c96694,21b5b9ba00784b63bd3d00eadcaab117,POSITIVE,2018-05-13 18:14:43.611343+00:00,Original,762,val,762,val,762.0
453,0e00c93016134e9c859f919aac40d23d,15108.0,794abf0f24ab48eabb9a123528c82bdd,319,"TIBÁLDI, Pellegrino",Madonna col bambino e San Giovannino Dipinto su olio 13 x 10 cm,TIBALDI Pellegrino,1527.0,../data/57B/57B_178.jpg,1545.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F57B%2F57B_178.jpg/full/full/0/default.jpg,MILANO,,Perugia,Milan,57B,,794abf0f24ab48eabb9a123528c82bdd,4cc166541c134fc9826c41921069cc83,POSITIVE,2018-03-02 09:47:03.590073+00:00,Original,236,train,236,train,236.0
454,0e13e5d8b99e476ebfa387f43a102140,25765.0,de70f65e25304163a21e510268d9869a,441,"BAROCCI, Federico.",La Sacra Famiglia.,BAROCCI Federico,1528.0,../data/158C/158C_625.jpg,1546.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158C%2F158C_625.jpg/full/full/0/default.jpg,LONDRA,Francia,Urbino,Urbino,158C,religious,de70f65e25304163a21e510268d9869a,5d66686c18c640f382b9b97ca5bc0df7,POSITIVE,2018-03-02 10:20:08.074280+00:00,Original,574,train,574,train,574.0
455,0e2307f8744642358da75b47b9c43a13,,0e2307f874464235b0d5ac307526377b,442,"STROZZI, Bernardo. (attr.)",Concerto da' a noNo,STROZZI Bernardo (attr),1581.0,../data/162A/162A_239.jpg,1599.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F162A%2F162A_239.jpg/full/full/0/default.jpg,"LOS ANGELES (Cal., U. S. A.)",,Genoa,Venice,162A,,0e2307f874464235b0d5ac307526377b,90a48c6f3dda45bb8da75b47b9c43a13,POSITIVE,10-06-2022_15:19:11,morphograph,828,no set,828,val,
456,0e2b7491cc364f11a69202f3fd668e3f,6824.0,3cd505ac43b644efbd50827f6256d873,443,MARC ANTONIO,La Trasfigurazione.,MARC ANTONIO,1483.0,../data/45C/45C_219.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F45C%2F45C_219.jpg/full/full/0/default.jpg,ROMA,,Urbino,Rome,45C,,3cd505ac43b644efbd50827f6256d873,dfff5a339aae467eab06381cd879ed32,POSITIVE,2018-07-24 13:45:43.670525+00:00,Original,870,val,870,val,870.0
457,0e2d6c606a1d4c1bad204ceb6b3ab153,10091.0,562223025be24ffd9942d5d9ddee8766,444,"FUPINI, Biagio","La ""Madonna Canigiani"". Pennello, colore a corpo, carboncino, penna su carta grigio bleu  275 x 253",PUPINI Biagio,1481.0,../data/24A/24A_136.jpg,1499.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F24A%2F24A_136.jpg/full/full/0/default.jpg,O X F O R D (Gran Bretagna),Italian,Bologna,Rome,24A,religious,562223025be24ffd9942d5d9ddee8766,98387089c836402fad1ab97e9a74b4ae,POSITIVE,2018-03-02 10:51:35.451804+00:00,Original,577,train,577,train,577.0
458,0e3125d30d104a5b9588807c6156369a,23874.0,d1e1a556026d4e7d9abbcda256d69737,445,"TIZIANO, Vecellio, bottega di",Madonna col bambino e Santa 88 x 110 em,TIZIANO Vecellio (bottega di),1483.0,../data/58B/58B_650.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58B%2F58B_650.jpg/full/full/0/default.jpg,FIRENZE,,Belluno,Venice,58B,,d1e1a556026d4e7d9abbcda256d69737,b24dd8e35b124186af2b99dca31268c5,POSITIVE,2018-03-27 00:15:20.721294+00:00,Original,705,test,705,test,705.0
459,0e31560ac74e4336b75d49782cad3656,14972.0,77310cdbf86a4cd0be18e5fb9b1614eb,446,REMBRANDT Harmenszoon van Rijn,The Angel Stopping Abraham from Sacrificing Isaac,REMBRANDT Harmenszoon van Rijn,"(b. 1606, Leiden, d. 1669, Amsterdam)",../data/WGA/images/r/rembrand/15oldtes/06oldtet.jpg,1636.0,http://www.wga.hu/html/r/rembrand/15oldtes/06oldtet.html,,Dutch,,,,religious,77310cdbf86a4cd0be18e5fb9b1614eb,a56a722dbf584e18866a68a4d79367eb,POSITIVE,2016-05-18 15:16:41+00:00,Original,74,train,74,train,74.0
460,0e346f0efe2e4d898b416e0e6f23a0d3,,0e346f0efe2e4d89852e43b431536faf,447,TIZIANO Vecellio,Woman in a Fur Coat,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/10/1/10woman.jpg,1536.0,http://www.wga.hu/html/t/tiziano/10/1/10woman.html,VERONA,Italian,Verona,Venice,96A,portrait,0e346f0efe2e4d89852e43b431536faf,4cb9395fedf843048b416e0e6f23a0d3,POSITIVE,10-06-2022_14:52:08,morphograph,82,no set,82,train,
461,0e346f0efe2e4d8998ad81b38db49b85,,0e346f0efe2e4d89852e43b431536faf,447,TIZIANO Vecellio,Woman in a Fur Coat,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/10/1/10woman.jpg,1536.0,http://www.wga.hu/html/t/tiziano/10/1/10woman.html,VERONA,Italian,Verona,Venice,96A,portrait,0e346f0efe2e4d89852e43b431536faf,a8aae0be6fc14e2698ad81b38db49b85,POSITIVE,10-06-2022_14:52:08,morphograph,82,no set,82,train,
462,0e4a6ac8ad2e4e39b554dcb23c782ec4,13275.0,6ae9feb52dad44c091c4097a7e34b63b,449,"MARIESCHI, Michele","Venice, A View of the Molo from the Bacino di San Marco","MARIESCHI, Michele","(b. 1710, Venezia, d. 1743, Venezia)",../data/WGA/images/m/mariesch/molobacj.jpg,1701.0,http://www.wga.hu/html/m/mariesch/molobacj.html,,Italian,,,,landscape,6ae9feb52dad44c091c4097a7e34b63b,328af43d6c92413bba79441272e00173,POSITIVE,2016-02-24 09:55:46+00:00,Original,14,train,14,train,14.0
463,0e610aed24c8451a9a50f4ed26882314,17392.0,8ed68a3ccdc4416aabeb9f1e5e73a8e7,450,TIZIANO Vecellio,Tarquin and Lucretia,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/08b/7tarquin.jpg,1570.0,http://www.wga.hu/html/t/tiziano/08b/7tarquin.html,S TO C C O L M A,Italian,Venice,Venice,40B,mythological,8ed68a3ccdc4416aabeb9f1e5e73a8e7,719bdd8a6787461dbe1516c099b89611,POSITIVE,2018-06-12 14:41:51.385141+00:00,Original,52,train,52,train,52.0
464,0e64203050a44f71a988ce7c3f928a66,15027.0,77ee50b98a364273ba9e69d5a7066a9b,451,PARMIGIANINO,The Mystic Marriage of St Catherine,PARMIGIANINO,"(b. 1503, Parma, d. 1540, Casal Maggiore)",../data/WGA/images/p/parmigia/1/mysticma.jpg,1522.0,http://www.wga.hu/html/p/parmigia/1/mysticma.html,UBICAZIONE IGNOTA,Italian,Parma,Casalmaggiore,55A,religious,77ee50b98a364273ba9e69d5a7066a9b,e993927f19b84cedb7743c8477f4b55d,POSITIVE,2018-03-08 18:16:41.056449+00:00,Original,620,train,620,train,620.0
465,0e6c8813b24942c9b5f70bd6efd593f3,20913.0,b97bb65267254df1a56f9dd5f187e46d,274,TIZIANO Vecellio,Venus and an Organist and a Little Dog,TIZIANO Vecellio,"(b. 1490, Pieve di Cadore, d. 1576, Venezia)",../data/WGA/images/t/tiziano/09/05organ.jpg,1545.0,http://www.wga.hu/html/t/tiziano/09/05organ.html,,Italian,,,,mythological,b97bb65267254df1a56f9dd5f187e46d,4c9cee5ae4a94f79a0c903c706f71d7a,POSITIVE,2016-05-17 16:24:53+00:00,Original,72,val,72,val,72.0
466,0e7a4e37dcc64491b06636966a02d1cd,8995.0,51b243f770a0487aa862f98f1ee25146,453,PINTURICCHIO (il),"Madonna col Bambino. Da tav. su masonite, cm. 59,1 x 40,3",PINTURICCHIO (il),1442.0,../data/161C/161C_559.jpg,1460.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F161C%2F161C_559.jpg/full/full/0/default.jpg,"DEN VE R, Golo., (USA)",,Perugia,Siena,161C,,51b243f770a0487aa862f98f1ee25146,d8016bcda5c948d4a2d97b00c7fe4beb,POSITIVE,2018-07-22 13:58:08.878594+00:00,Original,859,train,859,train,859.0
467,0e7a78dda1da48b58805b64fedbc27d5,20815.0,b899d96a7dca4edd935496c3011e7180,454,"LEYDEN, Lucas van",Ecce Homo,"LEYDEN, Lucas van","(b. 1494, Leiden, d. 1533, Leiden)",../data/WGA/images/l/leyden/2/eccehomy.jpg,1510.0,http://www.wga.hu/html/l/leyden/2/eccehomy.html,,Netherlandish,,,,religious,b899d96a7dca4edd935496c3011e7180,88c235f6b7af44198008ed83f2ba7cef,POSITIVE,2017-09-23 21:18:12.334544+00:00,Original,401,train,401,train,401.0
468,0e7de7a4a33e4bc480f10018bfdb6c8b,,0e7de7a4a33e4bc48c19cfa2b613f716,5680,SASSOFERRAT0 (maniera di-),La Madonna col Bambino.,SASSOFERRATO (maniera di),1609.0,../data/85B/85B_168.jpg,1786.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F85B%2F85B_168.jpg/full/full/0/default.jpg,VENEZIA,,Ancona,Rome,85B,,0e7de7a4a33e4bc48c19cfa2b613f716,b5b9eed8509e421480f10018bfdb6c8b,POSITIVE,14-06-2022_20:09:20,01-06-2022/clusters_optics_0.13_01-06-2022_19,837,no set,837,test,
469,0e7de7a4a33e4bc482036b612bc7615b,,0e7de7a4a33e4bc48c19cfa2b613f716,5680,SASSOFERRAT0 (maniera di-),La Madonna col Bambino.,SASSOFERRATO (maniera di),1609.0,../data/85B/85B_168.jpg,1786.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F85B%2F85B_168.jpg/full/full/0/default.jpg,VENEZIA,,Ancona,Rome,85B,,0e7de7a4a33e4bc48c19cfa2b613f716,c1fe336ab4de449482036b612bc7615b,POSITIVE,14-06-2022_20:09:20,01-06-2022/clusters_optics_0.13_01-06-2022_19,837,no set,837,test,
470,0e8559888ebd4655b982b9fc719354a1,,0e8559888ebd4655a1052fa465975ab8,8391,Francesco da PONTE detto BASSANO,"Mercato olio su tela, 125X280 cm",Francesco da PONTE detto BASSANO,1549.0,../data/164B/164B_575.jpg,1567.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F164B%2F164B_575.jpg/full/full/0/default.jpg,VIE N N A,Italian,Bassano del Grappa,Venice,164B,genre,0e8559888ebd4655a1052fa465975ab8,06cb0adb02734a8ab982b9fc719354a1,POSITIVE,14-06-2022_20:35:10,07-06-2022/clusters_optics_0.13_07-06-2022_19,206,no set,206,train,
471,0e8637011a1d4601a3b0b48c7abcc104,,0e8637011a1d4601a896f0b84bedd68c,8393,"FERRARI, Gaudenzio.",Putti musicanti.,FERRARI Gaudenzio,1460.0,../data/123A/123A_306.jpg,1478.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F123A%2F123A_306.jpg/full/full/0/default.jpg,BERGAMO,,,,123A,,0e8637011a1d4601a896f0b84bedd68c,1dd5a33b3d95487fa3b0b48c7abcc104,POSITIVE,14-06-2022_21:27:02,07-06-2022/clusters_optics_0.13_07-06-2022_19,912,no set,912,train,
472,0e8aa67e23564c1c8b5f13c6f2d8fcd5,17305.0,8e0906cb1b3048c8825dbe6edb3dcc6e,455,"STOTHARD, Thomas.","Studio per 'Trasfigurazione Penna e acquerello, 181 x 108",STOTHARD Thomas,1755.0,../data/24B/24B_205.jpg,1773.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F24B%2F24B_205.jpg/full/full/0/default.jpg,ROMA,,City of London,City of London,24B,,8e0906cb1b3048c8825dbe6edb3dcc6e,3cd505ac43b644efbd50827f6256d873,POSITIVE,2018-07-24 13:51:37.073001+00:00,Original,870,val,870,val,870.0
